birthPlaceCountry,countryOfIncorporation,countryOfResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual
US,US,US,,,,,,,,,,,US,,,1314,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1315,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1317,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1319,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1320,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1321,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1325,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1327,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1330,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1331,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1335,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1336,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1337,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1339,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1340,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1341,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1342,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1343,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1345,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1346,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1349,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1350,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1351,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1352,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1353,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1355,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1357,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1359,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1360,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1362,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1363,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1364,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1365,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1366,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1368,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1369,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1372,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1376,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1377,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1378,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1381,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1383,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1385,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1387,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1390,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1391,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1393,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1395,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1396,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1398,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1400,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1407,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1410,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1411,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1413,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1414,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1416,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1421,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1425,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1430,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1431,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1434,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1435,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1436,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1437,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1438,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1439,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1443,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1444,Organization,,,,,,,,,,,,,,False
